InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
564335,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-08-24 14:23:00,2.95,15800.0,United Kingdom
578270,15056P,EDWARDIAN PARASOL PINK,1,2011-11-23 13:39:00,12.46,14096.0,United Kingdom
550512,85199S,SMALL HANGING IVORY/RED WOOD BIRD,1,2011-04-18 16:31:00,0.42,18069.0,United Kingdom
578270,22134,MINI LADLE LOVE HEART RED ,1,2011-11-23 13:39:00,0.83,14096.0,United Kingdom
562984,22090,PAPER BUNTING RETROSPOT,2,2011-08-11 11:45:00,2.95,17841.0,United Kingdom
548733,21906,PHARMACIE FIRST AID TIN,2,2011-04-04 10:29:00,6.75,17648.0,United Kingdom
570008,23350,ROLL WRAP VINTAGE SPOT ,12,2011-10-07 09:30:00,1.25,13359.0,United Kingdom
549917,22027,TEA PARTY BIRTHDAY CARD,12,2011-04-13 09:42:00,0.42,16607.0,United Kingdom
539240,84818,DANISH ROSE PHOTO FRAME,48,2010-12-16 13:15:00,0.85,15194.0,United Kingdom
561218,84596L,BISCUITS SMALL BOWL LIGHT BLUE,1,2011-07-25 17:11:00,0.83,,United Kingdom
559200,23239,SET OF 4 KNICK KNACK TINS POPPIES,2,2011-07-07 10:36:00,4.15,13291.0,United Kingdom
550318,21790,VINTAGE SNAP CARDS,3,2011-04-17 12:25:00,0.85,16085.0,United Kingdom
544196,22197,SMALL POPCORN HOLDER,24,2011-02-17 09:47:00,0.85,13327.0,United Kingdom
566269,22084,PAPER CHAIN KIT EMPIRE,1,2011-09-11 13:39:00,2.95,17864.0,United Kingdom
575856,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-11-11 12:28:00,1.69,16386.0,United Kingdom
547884,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-03-28 09:07:00,1.95,13481.0,United Kingdom
547386,22933,BAKING MOULD EASTER EGG MILK CHOC,1,2011-03-22 15:52:00,5.79,,United Kingdom
563193,17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,1,2011-08-12 16:30:00,2.46,,United Kingdom
536749,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,1,2010-12-02 13:49:00,2.1,17976.0,United Kingdom
567795,21239,PINK  POLKADOT CUP,24,2011-09-22 11:44:00,0.85,14646.0,Netherlands
580404,23242,TREASURE TIN BUFFALO BILL ,6,2011-12-04 12:01:00,2.08,13596.0,United Kingdom
554997,23202,JUMBO BAG VINTAGE LEAF,10,2011-05-29 15:35:00,2.08,16746.0,United Kingdom
537262,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2010-12-06 11:26:00,7.95,15039.0,United Kingdom
C566782,85163B,BLACK BAROQUE WALL CLOCK ,-1,2011-09-15 10:12:00,12.75,16048.0,United Kingdom
545340,22470,HEART OF WICKER LARGE,6,2011-03-02 08:41:00,2.95,15416.0,United Kingdom
575739,23354,6 GIFT TAGS 50'S CHRISTMAS ,3,2011-11-11 09:05:00,1.63,,United Kingdom
546437,23053,RECYCLED ACAPULCO MAT PINK,2,2011-03-14 09:46:00,8.25,16807.0,United Kingdom
543011,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,2011-02-02 13:25:00,2.95,15270.0,United Kingdom
577522,22429,ENAMEL MEASURING JUG CREAM,1,2011-11-20 13:23:00,4.25,15988.0,United Kingdom
555810,21936,RED RETROSPOT PICNIC BAG,5,2011-06-07 11:39:00,2.95,17091.0,United Kingdom
576329,22134,MINI LADLE LOVE HEART RED ,1,2011-11-14 15:22:00,0.83,,United Kingdom
550636,17003,BROCADE RING PURSE ,7,2011-04-19 15:37:00,0.63,,United Kingdom
571544,22197,POPCORN HOLDER,10,2011-10-17 16:53:00,0.85,17757.0,United Kingdom
575930,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,3,2011-11-11 17:58:00,2.46,,United Kingdom
569843,23209,LUNCH BAG VINTAGE DOILY ,2,2011-10-06 13:29:00,1.65,14449.0,United Kingdom
543774,82583,HOT BATHS METAL SIGN,72,2011-02-11 15:56:00,1.85,15856.0,United Kingdom
561218,23065,LARGE DECO JEWELLERY STAND,1,2011-07-25 17:11:00,24.96,,United Kingdom
562984,22615,PACK OF 12 CIRCUS PARADE TISSUES ,12,2011-08-11 11:45:00,0.29,17841.0,United Kingdom
561513,22908,PACK OF 20 NAPKINS RED APPLES,1,2011-07-27 15:12:00,1.63,,United Kingdom
573580,72801d,4 SKY BLUE DINNER CANDLES,1,2011-10-31 14:21:00,2.46,,United Kingdom
569943,85093,CANDY SPOT EGG WARMER HARE,6,2011-10-06 18:08:00,0.39,14592.0,United Kingdom
541238,22931,BAKING MOULD HEART WHITE CHOCOLATE,1,2011-01-16 10:42:00,2.55,16746.0,United Kingdom
550461,21175,GIN + TONIC DIET METAL SIGN,2000,2011-04-18 13:20:00,1.69,15749.0,United Kingdom
552310,22440,BALLOON WATER BOMB PACK OF 35,10,2011-05-08 15:22:00,0.42,17323.0,United Kingdom
548742,47310M,"SMALL POP BOX,FUNKY MONKEY",20,2011-04-04 12:00:00,1.25,14688.0,United Kingdom
553542,22090,PAPER BUNTING RETROSPOT,1,2011-05-17 15:34:00,6.63,,United Kingdom
580983,22694,WICKER STAR ,2,2011-12-06 16:26:00,4.13,,United Kingdom
580729,84832,ZINC WILLIE WINKIE  CANDLE STICK,3,2011-12-05 17:24:00,1.63,,United Kingdom
566047,82011C,BATHROOM SCALES FOOTPRINTS IN SAND,2,2011-09-08 14:19:00,3.75,17370.0,United Kingdom
540154,22530,MAGIC DRAWING SLATE DOLLY GIRL ,1,2011-01-05 11:30:00,0.85,,United Kingdom
571779,22155,STAR DECORATION RUSTIC,12,2011-10-19 11:27:00,0.42,12748.0,United Kingdom
578630,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,36,2011-11-24 16:06:00,1.25,12748.0,United Kingdom
576508,23213,STAR WREATH DECORATION WITH BELL,6,2011-11-15 12:02:00,1.25,17777.0,United Kingdom
566091,48187,DOORMAT NEW ENGLAND,1,2011-09-09 10:37:00,8.25,17870.0,United Kingdom
566171,20982,12 PENCILS TALL TUBE SKULLS,12,2011-09-09 12:22:00,0.85,18118.0,United Kingdom
572312,21034,REX CASH+CARRY JUMBO SHOPPER,4,2011-10-23 15:47:00,0.95,15022.0,United Kingdom
571705,20978,36 PENCILS TUBE SKULLS,16,2011-10-18 15:22:00,1.25,12360.0,Austria
571065,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,24,2011-10-13 14:59:00,2.95,12613.0,Germany
564335,22867,HAND WARMER BIRD DESIGN,1,2011-08-24 14:23:00,2.1,15800.0,United Kingdom
559876,21967,PACK OF 12 SKULL TISSUES,12,2011-07-13 11:09:00,0.29,15752.0,United Kingdom
565206,22930,BAKING MOULD HEART MILK CHOCOLATE,6,2011-09-01 16:46:00,2.55,12971.0,United Kingdom
581164,23691,WRAP KEEP CALM BIRTHDAY,25,2011-12-07 14:34:00,0.42,14395.0,United Kingdom
580754,21671,RED SPOT CERAMIC DRAWER KNOB,1,2011-12-06 10:05:00,3.29,,United Kingdom
579196,21039,RED RETROSPOT SHOPPING BAG,4,2011-11-28 15:54:00,5.79,14096.0,United Kingdom
554054,21934,SKULL SHOULDER BAG,1,2011-05-20 15:29:00,3.29,,United Kingdom
538080,21683,MEDIUM MEDINA STAMPED METAL BOWL ,12,2010-12-09 14:28:00,2.95,17646.0,United Kingdom
554103,22556,PLASTERS IN TIN CIRCUS PARADE ,2,2011-05-22 13:51:00,1.65,15555.0,United Kingdom
537955,21937,STRAWBERRY   PICNIC BAG,1,2010-12-09 11:28:00,2.95,16782.0,United Kingdom
553889,21165,BEWARE OF THE CAT METAL SIGN ,12,2011-05-19 16:31:00,1.69,13405.0,United Kingdom
545408,22899,CHILDREN'S APRON DOLLY GIRL ,8,2011-03-02 12:10:00,2.1,15067.0,United Kingdom
572918,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,2011-10-26 16:43:00,1.65,14379.0,United Kingdom
577482,21484,CHICK GREY HOT WATER BOTTLE,2,2011-11-20 11:43:00,4.25,16762.0,United Kingdom
578998,22694,WICKER STAR ,2,2011-11-27 16:05:00,2.1,15436.0,United Kingdom
578942,23207,LUNCH BAG ALPHABET DESIGN,1,2011-11-27 13:29:00,1.65,17288.0,United Kingdom
541696,47593B,SCOTTIE DOGS BABY BIB,2,2011-01-20 18:08:00,0.83,,United Kingdom
566061,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,4,2011-09-08 15:36:00,8.95,13267.0,United Kingdom
545717,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,1,2011-03-07 10:15:00,2.46,,United Kingdom
559357,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-07-07 18:56:00,2.55,17107.0,United Kingdom
573385,22906,12 MESSAGE CARDS WITH ENVELOPES,20,2011-10-30 14:21:00,1.65,13421.0,United Kingdom
575073,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2011-11-08 13:10:00,0.55,13975.0,United Kingdom
569229,22980,PANTRY SCRUBBING BRUSH,1,2011-10-02 14:56:00,1.65,14502.0,United Kingdom
568346,23119,PACK OF 6 LARGE FRUIT STRAWS ,6,2011-09-26 15:28:00,1.25,14096.0,United Kingdom
575205,79321,CHILLI LIGHTS,48,2011-11-09 10:18:00,4.95,13147.0,United Kingdom
567127,85230E,Damaged,-48,2011-09-16 14:01:00,0.0,,United Kingdom
555327,22630,DOLLY GIRL LUNCH BOX,1,2011-06-02 11:03:00,2.46,,United Kingdom
542906,22423,REGENCY CAKESTAND 3 TIER,2,2011-02-01 15:12:00,24.96,,United Kingdom
541497,21556,CERAMIC STRAWBERRY MONEY BOX,3,2011-01-18 15:19:00,2.46,,United Kingdom
565840,21992,VINTAGE PAISLEY STATIONERY SET,3,2011-09-07 12:02:00,2.46,,United Kingdom
581007,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,40,2011-12-07 08:55:00,2.55,12912.0,United Kingdom
572732,21981,PACK OF 12 WOODLAND TISSUES ,24,2011-10-25 15:21:00,0.39,18079.0,United Kingdom
550496,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,5,2011-04-18 15:05:00,4.96,,United Kingdom
C536850,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,-50,2010-12-03 09:47:00,2.55,14213.0,United Kingdom
579531,21914,BLUE HARMONICA IN BOX ,12,2011-11-30 09:18:00,1.25,17017.0,United Kingdom
544314,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-02-17 14:42:00,2.95,13767.0,United Kingdom
567186,20979,36 PENCILS TUBE RED RETROSPOT,2,2011-09-18 16:04:00,1.25,17073.0,United Kingdom
558535,23202,JUMBO BAG VINTAGE LEAF,2,2011-06-30 12:04:00,2.08,16904.0,United Kingdom
550191,20801,LARGE PINK GLASS SUNDAE DISH,2,2011-04-14 19:59:00,0.79,16806.0,United Kingdom
564754,23172,REGENCY TEA PLATE PINK,1,2011-08-30 10:29:00,3.29,,United Kingdom
559926,23032,DOORKNOB CRACKED GLAZE IVORY,12,2011-07-13 16:48:00,1.65,17644.0,United Kingdom
545914,21876,POTTERING MUG,24,2011-03-08 11:39:00,1.25,13340.0,United Kingdom
550286,22607,WOODEN ROUNDERS GARDEN SET ,6,2011-04-15 14:14:00,9.95,15027.0,United Kingdom
539750,22736,RIBBON REEL MAKING SNOWMEN ,3,2010-12-21 15:40:00,4.21,,United Kingdom
543242,22094,RED RETROSPOT TISSUE BOX,12,2011-02-04 14:03:00,1.25,15090.0,United Kingdom
570680,23528,WALL ART SPACEBOY,4,2011-10-11 15:36:00,3.75,13969.0,United Kingdom
579145,23579,SNACK TRAY I LOVE LONDON,1,2011-11-28 13:13:00,1.95,14597.0,United Kingdom
573405,23407,SET OF 2 TRAYS HOME SWEET HOME,1,2011-10-30 15:55:00,9.95,13822.0,United Kingdom
566600,23300,GARDENERS KNEELING PAD CUP OF TEA ,12,2011-09-13 15:41:00,1.65,13704.0,United Kingdom
572323,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2011-10-24 09:46:00,4.25,14312.0,United Kingdom
572680,22840,ROUND CAKE TIN VINTAGE RED,1,2011-10-25 13:48:00,7.95,,Portugal
544681,84638,SMALL KITCHEN FLOWER POTS PLAQUE,1,2011-02-22 16:28:00,5.83,,United Kingdom
566864,22662,LUNCH BAG DOLLY GIRL DESIGN,3,2011-09-15 12:51:00,1.65,17786.0,United Kingdom
556238,22727,ALARM CLOCK BAKELIKE RED ,4,2011-06-09 15:35:00,3.75,13397.0,United Kingdom
563708,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-08-18 15:09:00,2.08,17001.0,United Kingdom
553879,23175,REGENCY MILK JUG PINK ,4,2011-05-19 15:15:00,3.25,15791.0,United Kingdom
563692,48138,DOORMAT UNION FLAG,1,2011-08-18 13:01:00,7.95,17243.0,United Kingdom
579187,22074,6 RIBBONS SHIMMERING PINKS ,1,2011-11-28 15:31:00,1.25,,United Kingdom
578844,22553,PLASTERS IN TIN SKULLS,1,2011-11-25 16:14:00,3.29,,United Kingdom
577720,23132,SMALL IVORY HEART WALL ORGANISER,48,2011-11-21 12:21:00,4.95,16013.0,United Kingdom
557308,84988,SET OF 72 PINK HEART PAPER DOILIES,3,2011-06-19 15:13:00,1.45,16744.0,United Kingdom
560861,22563,HAPPY STENCIL CRAFT,1,2011-07-21 13:37:00,1.25,17660.0,United Kingdom
556681,22384,LUNCH BAG PINK POLKADOT,10,2011-06-14 09:41:00,1.65,12826.0,United Kingdom
564733,23301,GARDENERS KNEELING PAD KEEP CALM ,4,2011-08-28 13:18:00,1.65,17841.0,United Kingdom
571824,23389,SPACEBOY MINI BACKPACK,4,2011-10-19 11:49:00,4.15,12472.0,Germany
567631,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2011-09-21 13:33:00,0.85,13350.0,United Kingdom
573414,23413,DECORATIVE VINTAGE COFFEE  BOX,1,2011-10-30 16:15:00,4.95,16877.0,United Kingdom
546107,22859,EASTER TIN BUNNY BOUQUET,6,2011-03-09 12:33:00,1.65,17238.0,United Kingdom
561010,22433,WATERING CAN GREEN DINOSAUR,6,2011-07-22 16:04:00,1.95,18262.0,United Kingdom
545428,22860,EASTER TIN CHICKS PINK DAISY,6,2011-03-02 14:43:00,1.65,14239.0,United Kingdom
568188,22545,MINI JIGSAW BUNNIES,2,2011-09-25 14:33:00,0.42,16049.0,United Kingdom
556812,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,1,2011-06-14 17:25:00,3.29,,United Kingdom
550470,90214K,"LETTER ""K"" BLING KEY RING",1,2011-04-18 13:49:00,0.83,,United Kingdom
565917,21558,SKULL LUNCH BOX WITH CUTLERY ,1,2011-09-07 16:15:00,4.96,,United Kingdom
559535,23208,LUNCH BAG VINTAGE LEAF DESIGN,2,2011-07-10 12:16:00,1.65,17841.0,United Kingdom
579885,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2011-11-30 17:37:00,1.25,15444.0,United Kingdom
575202,23566,EGG CUP MILKMAID HEIDI,12,2011-11-09 10:14:00,1.25,13018.0,United Kingdom
568381,10080,GROOVY CACTUS INFLATABLE,12,2011-09-27 09:24:00,0.39,14321.0,United Kingdom
564974,22798,ANTIQUE GLASS DRESSING TABLE POT,2,2011-08-31 15:32:00,5.79,,United Kingdom
569136,22865,HAND WARMER OWL DESIGN,2,2011-09-30 14:41:00,2.1,15834.0,United Kingdom
541809,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,3,2011-01-21 14:59:00,4.13,,United Kingdom
580848,23389,SPACEBOY MINI BACKPACK,1,2011-12-06 11:51:00,4.15,18005.0,United Kingdom
541104,90115,SUMMER BUTTERFLIES BAG CHARM,1,2011-01-13 14:29:00,2.46,,United Kingdom
573464,23571,TRADITIONAL NAUGHTS & CROSSES,12,2011-10-31 10:56:00,1.65,15667.0,United Kingdom
555257,21224,SET/4 SKULL BADGES,20,2011-06-01 15:28:00,1.25,17596.0,United Kingdom
540468,21555,CERAMIC STRAWBERRY TRINKET TRAY,1,2011-01-07 13:55:00,2.51,,United Kingdom
540187,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,48,2011-01-05 13:53:00,0.42,15358.0,United Kingdom
550560,85066,CREAM SWEETHEART MINI CHEST,2,2011-04-19 11:46:00,12.75,14242.0,United Kingdom
566949,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,10,2011-09-15 16:32:00,2.46,,United Kingdom
570672,22534,MAGIC DRAWING SLATE SPACEBOY ,24,2011-10-11 14:52:00,0.42,12536.0,France
562934,22662,LUNCH BAG DOLLY GIRL DESIGN,2,2011-08-10 16:56:00,4.13,,United Kingdom
C540781,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-01-11 11:22:00,4.95,16875.0,United Kingdom
558904,23182,TOILET SIGN OCCUPIED OR VACANT,1,2011-07-04 16:18:00,2.46,,United Kingdom
576213,21619,4 VANILLA BOTANICAL CANDLES,1,2011-11-14 12:47:00,1.25,18117.0,United Kingdom
573346,23301,GARDENERS KNEELING PAD KEEP CALM ,2,2011-10-30 12:18:00,1.65,17255.0,United Kingdom
536754,22570,FELTCRAFT CUSHION RABBIT,1,2010-12-02 14:09:00,3.75,14449.0,United Kingdom
574826,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,4,2011-11-07 10:58:00,2.95,15870.0,United Kingdom
558035,22072,RED RETROSPOT TEA CUP AND SAUCER ,4,2011-06-24 12:30:00,3.75,15258.0,United Kingdom
556241,22745,POPPY'S PLAYHOUSE BEDROOM ,6,2011-06-09 16:04:00,2.1,12597.0,Spain
577217,23094,LE GRAND TRAY CHIC SET,1,2011-11-18 11:53:00,12.5,17324.0,United Kingdom
556926,85132B,CHARLIE AND LOLA TABLE TINS,1,2011-06-15 14:26:00,1.95,16324.0,United Kingdom
537208,85114A,BLACK ENCHANTED FOREST PLACEMAT,6,2010-12-05 15:12:00,1.65,15889.0,United Kingdom
577531,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,1,2011-11-20 13:58:00,10.79,,United Kingdom
557066,22470,HEART OF WICKER LARGE,6,2011-06-16 15:10:00,2.95,17463.0,United Kingdom
577736,22650,CERAMIC PIRATE CHEST MONEY BANK,1,2011-11-21 13:20:00,1.45,14606.0,United Kingdom
568712,22776,SWEETHEART 3 TIER CAKE STAND ,1,2011-09-28 15:50:00,9.95,17841.0,United Kingdom
559981,85066,CREAM SWEETHEART MINI CHEST,1,2011-07-14 11:30:00,12.75,14562.0,United Kingdom
550000,22674,FRENCH TOILET SIGN BLUE METAL,12,2011-04-14 09:18:00,1.25,17058.0,United Kingdom
554088,23075,PARLOUR CERAMIC WALL HOOK,6,2011-05-22 12:12:00,4.15,16801.0,United Kingdom
580613,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2011-12-05 12:03:00,4.95,14759.0,United Kingdom
579846,23126,FELTCRAFT GIRL AMELIE KIT,4,2011-11-30 16:22:00,4.95,12921.0,United Kingdom
552250,22556,PLASTERS IN TIN CIRCUS PARADE ,1,2011-05-06 19:55:00,1.65,12748.0,United Kingdom
550496,22497,SET OF 2 TINS VINTAGE BATHROOM ,1,2011-04-18 15:05:00,8.29,,United Kingdom
574311,23390,DOLLY GIRL MINI BACKPACK,4,2011-11-03 16:56:00,4.15,15640.0,United Kingdom
571409,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,2011-10-17 12:25:00,5.95,14911.0,EIRE
544211,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-02-17 11:05:00,1.45,13018.0,United Kingdom
544210,22430,ENAMEL WATERING CAN CREAM,4,2011-02-17 11:01:00,4.95,14911.0,EIRE
542907,22487,WHITE WOOD GARDEN PLANT LADDER,12,2011-02-01 15:15:00,8.5,13854.0,United Kingdom
539452,20966,SANDWICH BATH SPONGE,40,2010-12-17 17:06:00,1.25,15856.0,United Kingdom
566539,22748,POPPY'S PLAYHOUSE KITCHEN,3,2011-09-13 11:34:00,2.1,17228.0,United Kingdom
552316,23161,REGENCY CAKE FORK,12,2011-05-08 16:11:00,1.25,15674.0,United Kingdom
548502,21239,PINK  POLKADOT CUP,1,2011-03-31 14:17:00,1.63,,United Kingdom
538566,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,1,2010-12-13 11:21:00,3.36,,United Kingdom
539488,22540,MINI JIGSAW CIRCUS PARADE ,24,2010-12-20 09:37:00,0.42,12377.0,Switzerland
566495,22024,RAINY LADIES BIRTHDAY CARD,12,2011-09-13 11:14:00,0.42,15529.0,United Kingdom
564660,23210,WHITE ROCKING HORSE HAND PAINTED,24,2011-08-26 14:45:00,1.25,15074.0,United Kingdom
559816,11001,ASSTD DESIGN RACING CAR PEN,5,2011-07-12 16:11:00,0.83,,United Kingdom
576092,21889,WOODEN BOX OF DOMINOES,24,2011-11-14 09:00:00,1.25,18263.0,United Kingdom
550957,47591D,PINK FAIRY CAKE CHILDRENS APRON,1,2011-04-21 16:37:00,1.95,18283.0,United Kingdom
544812,84946,ANTIQUE SILVER TEA GLASS ETCHED,1,2011-02-23 15:58:00,2.46,,United Kingdom
579920,22791,T-LIGHT GLASS FLUTED ANTIQUE,144,2011-12-01 09:02:00,1.06,16839.0,United Kingdom
561085,20829,GLITTER HANGING BUTTERFLY STRING,8,2011-07-25 09:26:00,2.1,14367.0,United Kingdom
571660,23341,PINK DINER WALL CLOCK,4,2011-10-18 12:49:00,8.5,16191.0,United Kingdom
551088,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-04-26 12:31:00,2.95,14640.0,United Kingdom
559337,22204,MILK PAN BLUE POLKADOT,2,2011-07-07 16:27:00,3.29,,United Kingdom
539434,47591D,PINK FAIRY CAKE CHILDRENS APRON,1,2010-12-17 14:41:00,4.21,,United Kingdom
579552,23499,SET 12 VINTAGE DOILY CHALK ,24,2011-11-30 10:54:00,0.42,16210.0,United Kingdom
575512,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2011-11-10 10:36:00,1.45,14121.0,United Kingdom
576696,23100,SILVER BELLS TABLE DECORATION,12,2011-11-16 12:26:00,1.25,16669.0,United Kingdom
581414,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,2011-12-08 14:39:00,2.95,14730.0,United Kingdom
543188,22303,COFFEE MUG APPLES DESIGN,6,2011-02-04 11:45:00,2.55,12567.0,France
555581,21770,OPEN CLOSED METAL SIGN,2,2011-06-06 08:04:00,4.95,13865.0,United Kingdom
566289,23012,GLASS APOTHECARY BOTTLE PERFUME,4,2011-09-11 15:20:00,3.95,15601.0,United Kingdom
569669,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-10-05 13:47:00,2.95,14730.0,United Kingdom
572024,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-10-20 11:17:00,1.25,14631.0,United Kingdom
580305,23493,VINTAGE DOILY TRAVEL SEWING KIT,5,2011-12-02 14:26:00,1.95,12970.0,United Kingdom
550329,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,2011-04-17 13:20:00,8.5,13951.0,United Kingdom
542785,84050,PINK HEART SHAPE EGG FRYING PAN,72,2011-02-01 10:14:00,1.25,13881.0,United Kingdom
572458,23352,ROLL WRAP 50'S RED CHRISTMAS ,12,2011-10-24 12:51:00,1.25,15142.0,United Kingdom
581538,23343,JUMBO BAG VINTAGE CHRISTMAS ,1,2011-12-09 11:34:00,2.08,14446.0,United Kingdom
545830,48188,DOORMAT WELCOME PUPPIES,1,2011-03-07 13:10:00,7.95,17634.0,United Kingdom
553014,20727,LUNCH BAG  BLACK SKULL.,4,2011-05-12 18:49:00,1.65,13451.0,United Kingdom
577491,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,4,2011-11-20 12:12:00,7.95,14595.0,United Kingdom
564757,22950,36 DOILIES VINTAGE CHRISTMAS,1,2011-08-30 10:36:00,2.92,,United Kingdom
543371,85202,HANGING WOOD AND FELT HEART,6,2011-02-07 14:53:00,0.42,14048.0,United Kingdom
572946,84926E,FLOWERS TILE COASTER,24,2011-10-27 10:36:00,0.29,13988.0,United Kingdom
C575224,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,-100,2011-11-09 11:41:00,1.79,17511.0,United Kingdom
545980,21114,LAVENDER SCENTED FABRIC HEART,10,2011-03-08 12:49:00,1.25,14730.0,United Kingdom
536945,84247N,PACK/12 BLUE FOLKART CARDS,1,2010-12-03 12:24:00,2.95,14083.0,United Kingdom
558877,23309,SET OF 60 I LOVE LONDON CAKE CASES ,1,2011-07-04 13:50:00,0.55,17841.0,United Kingdom
569638,22470,HEART OF WICKER LARGE,6,2011-10-05 12:15:00,2.95,16140.0,United Kingdom
559418,22302,COFFEE MUG PEARS  DESIGN,6,2011-07-08 11:36:00,2.55,12681.0,France
543973,85049G,CHOCOLATE BOX RIBBONS ,1,2011-02-14 15:15:00,1.25,17571.0,United Kingdom
550320,22951,60 CAKE CASES DOLLY GIRL DESIGN,5,2011-04-17 12:37:00,0.55,12748.0,United Kingdom
553389,20716,PARTY FOOD SHOPPER BAG,1,2011-05-16 16:37:00,0.83,,United Kingdom
547971,37501,TEA TIME TEA SET IN GIFT BOX,1,2011-03-28 16:37:00,6.95,17917.0,United Kingdom
572540,21934,SKULL SHOULDER BAG,1,2011-10-24 16:17:00,3.29,,United Kingdom
539434,84685,BEACH HUT KEY CABINET,1,2010-12-17 14:41:00,7.62,,United Kingdom
572913,85032B,BLOSSOM IMAGES GIFT WRAP SET,1,2011-10-26 16:21:00,0.65,15993.0,United Kingdom
575083,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,6,2011-11-08 13:31:00,1.25,18123.0,United Kingdom
580983,21981,PACK OF 12 WOODLAND TISSUES ,6,2011-12-06 16:26:00,0.83,,United Kingdom
545054,22121,NOEL WOODEN BLOCK LETTERS ,1,2011-02-27 12:41:00,5.95,14472.0,United Kingdom
565457,22960,JAM MAKING SET WITH JARS,6,2011-09-05 09:07:00,4.25,14565.0,United Kingdom
562031,22913,RED COAT RACK PARIS FASHION,2,2011-08-01 17:37:00,4.95,16984.0,United Kingdom
576381,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12,2011-11-15 09:26:00,1.65,12839.0,United Kingdom
C579886,23491,VINTAGE JINGLE BELLS HEART,-1,2011-11-30 17:39:00,8.25,15676.0,United Kingdom
576597,23691,WRAP KEEP CALM BIRTHDAY,50,2011-11-15 14:57:00,0.42,14194.0,United Kingdom
556288,22028,PENNY FARTHING BIRTHDAY CARD,12,2011-06-10 09:23:00,0.42,13426.0,United Kingdom
543985,48194,DOORMAT HEARTS,1,2011-02-15 09:44:00,14.13,,United Kingdom
569207,23321,SMALL WHITE HEART OF WICKER,9,2011-10-02 11:04:00,1.65,17811.0,United Kingdom
547867,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-03-27 13:56:00,3.75,13357.0,United Kingdom
564734,21211,SET OF 72 SKULL PAPER  DOILIES,3,2011-08-28 13:32:00,1.45,12484.0,Spain
547896,22754,SMALL RED BABUSHKA NOTEBOOK ,1,2011-03-28 11:34:00,0.85,17841.0,United Kingdom
578827,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,2011-11-25 14:25:00,2.46,,United Kingdom
569302,23209,LUNCH BAG VINTAGE DOILY ,3,2011-10-03 12:04:00,1.65,16205.0,United Kingdom
575138,21931,JUMBO STORAGE BAG SUKI,12,2011-11-08 15:24:00,4.13,,United Kingdom
537237,22569,FELTCRAFT CUSHION BUTTERFLY,1,2010-12-06 09:58:00,7.62,,United Kingdom
550740,21242,RED RETROSPOT PLATE ,1,2011-04-20 11:33:00,3.29,,United Kingdom
